wti,spread,n_completed,n_overruns,ess_d,tail_ess,n_admissible,n_eligible,wti_weighted_mean,brent_weighted_mean,wti_bias_abs,wti_bias_rel,ev_usd,cvar_usd,var_usd,decision_ratio,p_loss,mean_delta_usd,std_delta_usd,skew_delta,median_delta_usd,p10_delta_usd,p90_delta_usd,sigma_calibration_obs,scenario_price_range
81.25,4.5,10000,15,115.31716315580647,16.56506758547575,229,1917,80.0723134939123,84.94486044929495,1.1776865060876958,0.014494603151848563,-1440617.9778996606,10981541.408284249,10366704.556082377,-0.13118540688767863,0.5705,97441.71367399998,543705.1149746852,2.483791515266931,57615.02999999933,-419988.3499999996,605396.9999999998,637,10.0
81.25,4.75,10000,13,117.87517717484505,17.111567419575632,231,1917,80.14708912169864,85.13813745541012,1.1029108783013584,0.013574287732939795,-1404469.4784339997,10948402.325236935,10375873.303732375,-0.12828076980662156,0.5641,91619.36900699999,546652.4033768614,2.758426579899635,47721.54000000004,-419988.3499999996,605636.7799999996,634,10.0
81.25,5.0,10000,14,117.5533161390371,17.975266033937302,233,1917,80.25537790154287,85.39915290386897,0.9946220984571283,0.01224150275024158,-1414533.0729472367,10975890.246963337,10334281.581909282,-0.1288763864360425,0.5692,76942.74074599998,583140.1958764899,2.6180901847443976,17784.0,-464051.24999999907,592436.3399999999,626,10.0
81.25,5.25,10000,28,117.24404347564051,16.523463317911435,231,1917,80.43296645318617,85.80477606902438,0.8170335468138319,0.010055797499247161,-1393490.2737003255,10929252.912113328,10273952.18601297,-0.12750096323197577,0.564,48214.22759399997,611459.5554713643,2.330270399828719,-19266.0,-473335.5999999996,537010.2999999989,621,10.0
81.25,5.5,10000,33,117.7836465630388,16.299387143043422,230,1917,80.66080178626802,86.22886782158442,0.5891982137319758,0.007251670322855086,-1719892.9179245834,11005467.668749023,10416613.177703518,-0.15627622284588305,0.5938,31653.64979199997,635442.8524269622,2.521647542500335,-39235.75999999931,-500494.2000000002,535024.4199999999,610,10.0
81.25,5.75,10000,54,112.64674916737938,14.43418013856813,226,1917,80.88929360664609,86.71373149413807,0.3607063933539081,0.0044394633028173305,-1942430.501665818,11074413.415680384,10496113.294074249,-0.17539804852467483,0.5998,4737.8369409999605,687217.71901146,2.3399267927198224,-84844.5,-514994.9999999999,480713.20500000066,602,10.0
81.25,6.0,10000,61,109.75884996856152,13.881177123820096,223,1917,80.96482811931573,86.94611392706611,0.285171880684274,0.003509807762267988,-2232569.2072138777,11072380.809024693,10475919.617286976,-0.20163407000906183,0.6235,6398.571099999959,748865.0806639062,2.266204993824421,-92625.00000000047,-526100.8799999997,507035.8430000036,596,10.0
81.25,6.25,10000,61,107.8021984305003,13.550135501355014,217,1917,81.01046971548658,87.18097527489586,0.23953028451342107,0.0029480650401651825,-2314697.665861751,11130268.777381886,10496938.145696085,-0.20796422010630233,0.6295,-12020.713698000034,813152.6001437892,1.6899961620496533,-106500.51000000001,-554453.25,504081.39999999944,589,10.0
81.25,6.5,10000,92,108.73806995124978,11.633317822242903,215,1917,81.01451558973926,87.33014583091739,0.23548441026073874,0.0028982696647475536,-2407539.550381369,11257059.829021221,10583665.320916789,-0.21386930396999584,0.6374,-8662.023848000019,901744.1080287272,1.4954965368899844,-106500.51000000024,-568196.71,542809.1000000006,577,10.0
81.5,3.5,10000,0,107.17729478508843,15.632816408204103,209,1917,79.79023278350257,84.32967916038605,1.7097672164974256,0.020978738852729148,-1591852.101232645,10866131.581801016,10203462.572514473,-0.14649667080221407,0.5879,98241.44134399999,479548.12611197046,2.2635742565052728,62058.75000000023,-387728.25000000023,614103.75,615,10.0
81.5,3.75,10000,0,109.77139587645063,15.745056052399546,213,1917,79.94262160469975,84.5137003564211,1.5573783953002476,0.01910893736564721,-1492042.8026525055,10946043.34722531,10344762.681050684,-0.13630887027600894,0.582,94961.81830299998,499250.3420353225,2.256123026031845,70523.82000000007,-419988.3499999996,595028.4720000002,616,10.0
81.5,4.0,10000,11,111.39938088736416,17.42889012827663,216,1917,80.02295188651392,84.69709243249461,1.4770481134860773,0.018123289736025488,-1521268.9320373158,10956386.310567148,10344364.155950092,-0.1388476901886977,0.5852,117550.21528399996,552418.4275459911,2.621386618093451,65763.75,-385320.0,615956.25,616,10.0
81.5,4.25,10000,18,113.03896998379624,17.593244194229417,224,1917,80.1268264139791,84.94663947447431,1.3731735860208971,0.016848755656698123,-1371388.2939757989,10870406.011325466,10288758.642254248,-0.1261579643434662,0.5645,91626.76715099998,526365.1305407267,2.710686254846999,50573.24999999988,-435337.49999999953,614103.7499999991,618,10.0
81.5,4.5,10000,15,115.36414598419809,16.545334215751158,228,1917,80.20775385260949,85.13022332557244,1.2922461473905145,0.015855780949576865,-1386315.8660549067,10956149.691915786,10338728.063581925,-0.12653312569084627,0.5635,87855.59775099998,528850.5649646894,2.667250858925908,47721.5400000005,-419988.35000000056,596456.0939999998,619,10.0
81.5,4.75,10000,17,115.30345060173897,15.939811272634529,230,1917,80.32098330674926,85.39485734027933,1.1790166932507447,0.014466462493874168,-1568948.878999147,10971691.862626774,10411516.481155496,-0.14299972134138292,0.5778,74177.10344399998,546109.7321997095,2.569392957376745,17784.0,-446823.0,582981.75,615,10.0
81.5,5.0,10000,18,114.83621633025552,16.525647805393973,228,1917,80.50825943498145,85.79880100579871,0.9917405650185458,0.012168595889798108,-1503559.0415135087,10871963.889536345,10256547.339356968,-0.13829691275562456,0.5676,43358.04953299998,574608.1346740938,2.019894754302662,-19266.0,-473335.5999999996,546147.5520000005,611,10.0
81.5,5.25,10000,41,114.63138275776731,16.609088493223496,227,1917,80.74721374520699,86.20977660728468,0.7527862547930084,0.009236641163104398,-1703561.3169740294,10921474.453506557,10400028.860909503,-0.1559827223170464,0.5908,38259.416385999975,592500.3378228841,2.7276479437803536,-35112.18999999948,-476306.53500000027,535024.4199999999,602,10.0
81.5,5.5,10000,50,109.39436158725587,15.703517587939698,223,1917,80.99522284855286,86.70518773427453,0.5047771514471435,0.00619358468033305,-1817578.668971912,10970202.411385987,10387203.842171276,-0.1656832390882273,0.5893,-3156.65956300003,644552.3050973362,2.282210281182056,-85585.49999999953,-500494.2000000002,464111.0999999996,595,10.0
81.5,5.75,10000,51,107.10148511941875,15.871000507872013,220,1917,81.07578764876162,86.9495281633666,0.4242123512383813,0.005205059524397317,-2141879.805786812,11043333.77662884,10469923.235182477,-0.19395228371342918,0.6164,-15689.792773000037,683932.2460659208,2.3159698270184355,-93921.74999999991,-525712.8999999997,462383.9999999993,589,10.0
81.5,6.0,10000,66,105.54595419624584,12.510008006405123,216,1917,81.12870242059606,87.17708594824786,0.3712975794039437,0.004555798520293788,-2300466.632616807,11173000.359930614,10568469.717164714,-0.2058951542565862,0.6201,-4842.195486000024,779554.0801716197,1.8077669434661214,-92625.00000000047,-538892.25,487207.50000000047,583,10.0
81.5,6.25,10000,90,106.29988581712226,14.06548891639473,214,1917,81.13896402962102,87.32734841977732,0.3610359703789783,0.004429889207104028,-2337126.794755427,11103855.046970358,10482613.516240923,-0.21047886386026832,0.6238,-32735.590580000026,827991.924624551,1.3259377239508736,-114669.75,-567050.25,495797.4000000004,574,10.0
81.5,6.5,10000,95,106.57143498972023,11.869717975500897,213,1917,81.1070900899006,87.43283053932062,0.3929099100994051,0.004820980492017241,-2476233.921517971,11207881.86778775,10555758.150182687,-0.22093683273329667,0.6381,754.7975529999718,869279.0791151108,1.7527353596112,-109112.25,-559818.6600000006,537010.2999999989,558,10.0
81.75,3.5,10000,0,104.36189105876356,14.950364788900849,202,1917,80.05501063830714,84.58851091018853,1.694989361692862,0.020733814821931033,-1441076.344684031,10848771.699135788,10230582.68526224,-0.13283313398500468,0.5799,92132.04627299997,458282.81023825414,1.8790236000885387,65208.0,-385320.0,605396.9999999995,605,10.0
81.75,3.75,10000,5,106.68290546842043,15.435910101259568,206,1917,80.11376175969859,84.73361611098491,1.6362382403014095,0.020015146670353635,-1426680.011006622,10868164.263032246,10284655.07590726,-0.13127148030504415,0.5773,91837.50312399998,472721.15529541316,2.0435029798555275,59835.7500000007,-406253.2500000005,606878.9999999998,605,10.0
81.75,4.0,10000,16,110.127958308031,15.262515262515263,216,1917,80.238376220707,84.98656590291986,1.5116237792930036,0.01849081075587772,-1438150.624482567,10908397.91637449,10348302.895532604,-0.1318388488857537,0.5729,79465.02177299997,486838.8904158619,2.002761918796247,41185.16000000003,-408105.7500000002,605396.9999999998,607,10.0
81.75,4.25,10000,13,112.52301395843577,15.197568389057752,221,1917,80.3204476100281,85.16650000574411,1.429552389971903,0.01748687938803551,-1299770.2596087905,10829777.60942422,10251352.850862442,-0.12001818564378576,0.5597,75838.57563899999,471167.8911410815,2.2180145619976512,33948.250000000466,-408105.75,593355.7499999998,609,10.0
81.75,4.5,10000,15,112.41770505592298,16.08544588856003,223,1917,80.44417738426499,85.4321420460861,1.3058226157350106,0.015973365330091874,-1524821.8144421773,10899738.619882885,10356321.82354757,-0.139895264246122,0.5707,66285.67243799998,510946.0011756355,2.7035727829698533,1551.9199999994598,-446823.0,577053.7500000005,605,10.0
81.75,4.75,10000,21,111.94434911235426,14.506208657305324,223,1917,80.64222920860708,85.83283319621974,1.1077707913929231,0.01355071304456175,-1404947.089605437,10879784.08116415,10329449.917809581,-0.12913372904502585,0.5664,38005.22891399996,512646.31642418087,2.260736888324478,-19266.000000000466,-464051.25,541856.2499999994,602,10.0
81.75,5.0,10000,31,111.801973624401,15.47412725922258,222,1917,80.88820513346167,86.24658927231923,0.8617948665383324,0.010541833229826696,-1607070.9961553924,10901235.174182246,10319140.548261449,-0.14742100050840767,0.5884,26257.419948999974,532647.6888359438,2.288764299100972,-35112.19000000041,-469979.24999999953,519255.75000000047,594,10.0
81.75,5.25,10000,38,106.80186753039312,15.00060002400096,219,1917,81.12171334146221,86.69376271247614,0.6282866585377889,0.0076854637130004755,-1797707.325017343,10932693.653192783,10415785.123276481,-0.16443407105735014,0.5834,-4165.399564000057,551541.1407891593,2.6370440906772172,-72746.25000000047,-480186.525,462198.7500000007,587,10.0
81.75,5.5,10000,42,104.15708732904574,15.000600024000956,216,1917,81.21890900544929,86.93796202841325,0.5310909945507092,0.0064965259272258,-1935074.5123137096,10928432.141890815,10397032.583470084,-0.17706789841300208,0.5956,-28175.587331000035,597629.1835932259,2.406810380588683,-102628.5,-500494.2000000002,443117.99999999907,583,10.0
81.75,5.75,10000,52,102.56395463919566,12.995113837197213,212,1917,81.28532976549162,87.16902355887292,0.4646702345083753,0.005684039565851686,-2236867.523071483,10983517.7834345,10478837.903377207,-0.20365674888287233,0.6183,-42141.31430900004,648901.1369404816,1.5590943126816432,-107543.79999999981,-529815.0,457119.3280000007,579,10.0
81.75,6.0,10000,57,103.46255193605813,14.232039166571784,211,1917,81.33732928003484,87.34116579197946,0.41267071996516336,0.005047959877249705,-2113047.8267737557,11011250.071692707,10478165.684139939,-0.1918989953925301,0.611,-46950.81197300005,689119.6833879167,1.3858459210107792,-108371.25000000047,-538892.25,462383.9999999993,570,10.0
81.75,6.25,10000,84,103.50290121101126,12.99106214924132,210,1917,81.31590490660861,87.44910350621383,0.43409509339139163,0.005310031723442099,-2230874.4089002274,10994178.067582427,10465907.044392882,-0.20291416012973376,0.6212,-43502.023667000045,708961.7321580322,1.5532412881641697,-119301.0,-547969.5,487207.49999999953,558,10.0
81.75,6.5,10000,94,104.98946208885683,12.060980316480126,209,1917,81.38993982549566,87.74416030591624,0.3600601745043406,0.004404405804334441,-2323289.6037363717,11025655.812302884,10478204.066065824,-0.21071668146433056,0.6315,-60902.51125100005,796192.6870684715,0.925186776879401,-119301.0,-568280.7089999998,515736.0,549,10.0
82.0,3.5,10000,8,99.50962197266013,13.341872131497494,194,1917,80.30185640629473,84.87725156021702,1.698143593705268,0.020709068215917902,-1434568.0882825644,10865319.008573608,10351627.00850638,-0.1320318425211975,0.5753,70427.58602599998,452526.86266197264,1.5885479290489084,43348.5,-419988.35000000056,593355.7499999998,589,10.0
82.0,3.75,10000,19,103.05916788383726,13.68513247208233,204,1917,80.44077944185635,85.1508155711262,1.5592205581436502,0.01901488485541037,-1426027.7097061947,10855746.403609812,10356026.810705656,-0.1313615532905231,0.5768,70489.89169999998,450447.41632974567,1.5888989120387007,41125.5,-419988.3499999996,597683.1899999995,593,10.0
82.0,4.0,10000,21,105.75357809498917,14.279186657527989,210,1917,80.52745141656644,85.34196225924089,1.4725485834335643,0.01795790955406786,-1484094.3777738318,10910969.987958184,10376831.52021457,-0.1360185555832105,0.5708,52399.23863499998,453397.0664935434,1.869215963105519,10929.749999999767,-435522.74999999866,571496.25,595,10.0
82.0,4.25,10000,17,105.396389174612,13.940002230400355,212,1917,80.67759269725563,85.62232479223411,1.3224073027443666,0.01612691832615081,-1371167.26776622,10878598.046494987,10372642.503560267,-0.126042644640961,0.5656,43672.22177199998,446979.74295079295,1.9322297103346358,-3519.75,-446823.0,559855.1400000006,591,10.0
82.0,4.5,10000,20,105.47072850872784,13.33760136577038,212,1917,80.90016109552927,86.06729835041561,1.0998389044707295,0.013412669566716214,-1388360.5722836445,10826082.914102525,10264926.963020083,-0.12824218910009508,0.5669,21772.57028799998,492230.40706843557,1.731996595179339,-30608.619999999646,-464607.0,519255.75,589,10.0
82.0,4.75,10000,34,106.36659142269663,13.790820829655777,213,1917,81.08425355170951,86.38554143696777,0.9157464482904913,0.011167639613298676,-1387736.1803623897,10811848.228662604,10370490.653768374,-0.12835327975502378,0.5612,-3682.46677900003,464916.5120585523,1.8979231502442597,-64281.749999999534,-473335.5999999996,487207.49999999977,582,10.0
82.0,5.0,10000,35,103.98317764126166,12.997816366850365,213,1917,81.23107305470091,86.71243388954251,0.7689269452990857,0.009377157869501045,-1745963.6454094306,10847830.807369694,10388164.125291392,-0.160950486453317,0.5832,-28757.717824000043,481060.97027222655,1.9490999234858666,-77434.5,-500494.2000000002,443117.999999999,577,10.0
82.0,5.25,10000,40,101.80948088736606,13.097233864207876,212,1917,81.2888958254746,86.8936810853929,0.7111041745254028,0.00867200212835857,-1919343.3655889065,10823833.507043296,10404911.886374103,-0.17732565493916266,0.5944,-38356.52312500004,513751.27945139015,2.101200611632287,-91369.28999999963,-500494.2000000002,418630.4199999999,574,10.0
82.0,5.5,10000,52,100.0481822124926,13.163437236731252,208,1917,81.3662755677521,87.12300343914958,0.6337244322479023,0.007728346734730516,-2021007.6869194165,10825619.341577927,10390583.459978634,-0.1866874885538731,0.6055,-56104.41558200004,547682.5615474033,1.519205718766862,-108371.25,-524813.2499999998,435721.98400000005,570,10.0
82.0,5.75,10000,63,101.1505310535742,13.743815283122592,207,1917,81.42294810363481,87.2976454240619,0.5770518963651909,0.007037218248355987,-1986237.8203739605,10796468.981484348,10354579.770998616,-0.1839710579246145,0.6079,-51184.34627800005,551104.3155148358,1.7996506207794618,-108371.25000000023,-517875.7040000001,440915.8999999985,563,10.0
82.0,6.0,10000,66,100.99018947889611,14.228799089356857,207,1917,81.42214714181378,87.41230841803598,0.577852858186219,0.007046986075441695,-1994221.9996884223,10850229.234637603,10394100.434029084,-0.18379537948582605,0.6098,-69099.61836100004,616487.2340131281,0.9618143163011311,-119300.99999999907,-543523.5,442986.89999999944,552,10.0
82.0,6.25,10000,71,103.0910733788993,14.220705346985211,207,1917,81.56379454270845,87.77321089930201,0.4362054572915497,0.005319578747457923,-2199247.3752873046,10824716.280307602,10391098.00909758,-0.20316905481284442,0.6295,-78406.06612100005,644487.15888964,0.8625065985744813,-118930.5,-556218.5020000007,442986.89999999944,543,10.0
82.0,6.5,10000,101,101.6690568248146,10.55208509201418,204,1917,81.5968300630327,87.97023681524944,0.4031699369673021,0.004916706548381732,-2196087.5029984536,10786073.31657996,10343776.973221974,-0.20360398437332217,0.631,-104257.86620400003,746470.4715988458,-0.0794801513695091,-145448.13500000036,-583521.9200000009,460161.00000000023,535,10.0
82.25,3.5,10000,17,99.34287213043304,14.567066775434098,198,1917,80.54659202058282,85.25326511955912,1.7034079794171788,0.020710127409327404,-1541137.5303544158,10868491.912660662,10370970.08589499,-0.14179865456394652,0.5856,52940.793544999986,456462.6732840481,0.40492911070659116,7993.01500000013,-419988.35000000056,583352.2499999995,576,10.0
